Notch.ID,Egg.No,Year,Clutch,Depth,Clutch.Size,Mean.Temp.1to30,Mean.Max.Temp.1to30,Mean.Temp.31to60,Mean.Max.Temp.31to60,Mean.TSP.Air.Temp,Mean.Max.TSP.Air.Temp,Lay.Wt,Hatch.Wt,Sex,Total.Rain,Mean.TSP.Air.Temp.Rand
43,9,1996,171,13.5,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,11.5,8.9,0,335.8,19.97705915
43,22,1996,171,25,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,11.7,8.9,1,335.8,20.4292742
43,28,1996,171,28.75,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,11.3,9.1,0,335.8,19.81842533
43,13,1996,171,17.5,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,12.5,9.1,1,335.8,20.20325808
43,26,1996,171,29,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,12.4,9.2,1,335.8,20.74260324
43,8,1996,171,11.75,32,16.84,22.43333333,17.58666667,23.43333333,17.46842105,23.56578947,12.6,9.8,0,335.8,21.19385626
44,44,1988,63,45.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,10.99,9,1,230.8,22.57098076
44,35,1988,63,36.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,13,8.8,1,230.8,23.69675208
44,48,1988,63,52.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.02,8.8,1,230.8,23.96178239
44,29,1988,63,32.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.9,9,1,230.8,24.22373145
44,45,1988,63,46.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.99,9.1,1,230.8,23.7058386
44,34,1988,63,36.25,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.79,9.3,1,230.8,24.28061675
44,46,1988,63,47.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.35,9.4,1,230.8,23.64929983
44,30,1988,63,34.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.62,9.4,1,230.8,23.58193613
44,33,1988,63,34.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.34,9.4,1,230.8,23.85645069
44,17,1988,63,20,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.51,9.5,1,230.8,24.35973766
44,37,1988,63,40.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.32,9.5,1,230.8,23.50362206
44,36,1988,63,39.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.31,9.5,1,230.8,22.82344551
44,38,1988,63,41.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.24,9.5,1,230.8,23.25814017
44,31,1988,63,35.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.08,9.5,1,230.8,23.00057087
44,16,1988,63,17.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.89,9.6,1,230.8,23.90808039
44,40,1988,63,41.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.46,9.6,1,230.8,22.7651536
44,41,1988,63,44,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.34,9.6,1,230.8,23.08136259
44,28,1988,63,30.25,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.96,9.6,1,230.8,23.36463901
44,32,1988,63,35,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.89,9.6,1,230.8,23.89672442
44,47,1988,63,51.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.67,9.7,1,230.8,23.75397507
44,27,1988,63,32.25,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.39,9.9,1,230.8,23.30593241
44,24,1988,63,25.5,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.72,10,1,230.8,24.49720245
44,25,1988,63,30.25,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.72,10.1,1,230.8,23.08666444
44,39,1988,63,42.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.41,10.1,1,230.8,23.84955291
44,42,1988,63,47.25,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,12.52,10.2,1,230.8,23.05391179
44,26,1988,63,29.75,48,18.23666667,25.4,21.27,26.93333333,20.50952381,26.5,11.92,10.3,1,230.8,23.16357478
44,40,1990,84,45.25,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.6,8.8,1,170.6,21.40836347
44,20,1990,84,23.75,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.2,9,1,170.6,20.76176094
44,25,1990,84,28.75,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.1,9.1,1,170.6,21.37052502
44,29,1990,84,32,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.8,9.3,1,170.6,20.71825498
44,34,1990,84,37.75,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.8,9.4,1,170.6,21.38965028
44,31,1990,84,33.25,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.9,9.6,0,170.6,20.24483453
44,22,1990,84,22.75,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.1,9.8,0,170.6,21.33620002
44,33,1990,84,36,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,13.5,9.9,1,170.6,21.55290503
44,36,1990,84,39,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.6,10.1,1,170.6,20.6525571
44,17,1990,84,18.5,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.9,10.1,1,170.6,20.64239832
44,42,1990,84,45,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.7,10.2,1,170.6,21.51724997
44,21,1990,84,22.5,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.5,10.2,1,170.6,21.99543131
44,14,1990,84,15.5,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.2,10.2,1,170.6,21.25800263
44,24,1990,84,28.5,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,11.8,11,1,170.6,20.29443728
44,27,1990,84,27.75,44,16.53,22,18.24,23.86666667,17.88709677,23.79032258,12.3,11.7,1,170.6,19.70462948
44,37,1993,111,38.5,45,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,11.28,6.97,0,305.8,22.04799884
44,18,1993,111,21,45,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,9.81,7.1,0,305.8,22.36065949
44,39,1993,111,43.5,45,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,10.49,7.3,1,305.8,21.84899886
44,30,1993,111,34.5,45,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,10.22,7.39,0,305.8,21.4108779
44,42,1993,111,44.25,45,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,10.91,7.5,0,305.8,21.56268293
44,23,1995,144,26,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,10.8,7,1,277.6,21.43371026
44,10,1995,144,10.75,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,10.6,7.6,0,277.6,22.21994651
44,37,1995,144,39.25,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11,7.8,0,277.6,22.82372728
44,30,1995,144,32.25,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,10.5,7.9,0,277.6,22.21045798
44,22,1995,144,22.75,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11,8.2,0,277.6,22.01007636
44,11,1995,144,12.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,10.4,8.3,0,277.6,22.80747716
44,25,1995,144,28,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11,8.5,1,277.6,22.60730919
44,31,1995,144,34.75,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,10.9,8.5,1,277.6,22.9956232
44,42,1995,144,46.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.2,8.6,1,277.6,22.24969183
44,29,1995,144,31.25,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.1,8.6,1,277.6,23.53050165
44,33,1995,144,36.75,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11,8.6,1,277.6,22.55601353
44,20,1995,144,24.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.3,8.7,0,277.6,21.99725086
44,35,1995,144,36.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.3,8.8,0,277.6,22.4888552
44,34,1995,144,38.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.2,8.8,1,277.6,21.71873781
44,44,1995,144,44.75,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.5,8.9,0,277.6,22.32050107
44,49,1995,144,51.25,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.6,9.1,0,277.6,21.38296307
44,39,1995,144,40.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.8,9.1,1,277.6,21.81217315
44,47,1995,144,48.5,49,18.34333333,23.91666667,20.01,25.76666667,19.56,25.14,11.4,9.2,1,277.6,20.99669328
45,4,1985,4,7.75,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,13.17,9.85,0,288,18.50336555
45,30,1985,4,33.75,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,9.91,8.21,0,288,18.94477974
45,47,1985,4,50,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,10.63,8.68,0,288,18.15439075
45,41,1985,4,45.5,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,13.44,9.04,0,288,18.85353338
45,21,1985,4,24,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,13.31,9.68,1,288,18.59496782
45,3,1985,4,4.5,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,12.53,9.82,0,288,18.93865773
45,40,1985,4,43.75,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,13.29,10.05,0,288,18.22477038
45,8,1985,4,11,56,17.13333333,23.2,16.29666667,21.76666667,15.98648649,21.10810811,13.89,10.41,1,288,17.43618173
45,15,1986,25,18,62,15.91333333,22.08333333,18.14,23.36666667,17.93103448,23.37931034,11,7.9,1,352,21.48521946
45,6,1986,25,9,62,15.91333333,22.08333333,18.14,23.36666667,17.93103448,23.37931034,9.9,8,0,352,20.81490788
45,12,1986,25,17.25,62,15.91333333,22.08333333,18.14,23.36666667,17.93103448,23.37931034,12.1,8.6,0,352,21.96357128
45,3,1987,49,3.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,10.62,8.5,0,229,22.46445975
45,2,1987,49,2.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,10.33,8.8,0,229,23.93400538
45,7,1987,49,7.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.24,9.1,0,229,23.2134668
45,48,1987,49,53.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,10.74,9.1,0,229,23.26810534
45,5,1987,49,9.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.77,9.2,0,229,22.65003032
45,28,1987,49,30.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.12,9.3,0,229,22.08482362
45,36,1987,49,37.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.76,9.3,1,229,22.93784397
45,22,1987,49,24.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.19,9.4,0,229,22.33307793
45,9,1987,49,13.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.89,9.4,0,229,22.42471762
45,10,1987,49,10.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.13,9.5,0,229,23.26156764
45,30,1987,49,33,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.75,9.5,0,229,22.65052133
45,32,1987,49,35.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,10.9,9.5,0,229,23.2481484
45,12,1987,49,16.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,10.75,9.5,0,229,22.0229232
45,45,1987,49,46.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.18,9.6,0,229,23.05501763
45,4,1987,49,9.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.07,9.6,0,229,21.86207316
45,14,1987,49,17.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.04,9.6,0,229,23.5888859
45,34,1987,49,37,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.35,9.6,0,229,22.68243854
45,42,1987,49,45.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.12,9.6,0,229,21.42791589
45,25,1987,49,28.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.61,9.8,0,229,21.90516842
45,11,1987,49,14,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.47,9.8,0,229,22.62429303
45,54,1987,49,57,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.4,9.8,0,229,23.8060551
45,43,1987,49,43.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.92,9.8,0,229,23.23713454
45,20,1987,49,24.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.54,9.9,0,229,22.55325716
45,52,1987,49,53.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.18,9.9,0,229,23.27271244
45,33,1987,49,38.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.12,9.9,0,229,22.43940254
45,15,1987,49,17.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.03,9.9,0,229,21.77718501
45,35,1987,49,38,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.89,9.9,0,229,22.81140766
45,46,1987,49,48.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.35,10,0,229,22.87229868
45,29,1987,49,30.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.76,10,0,229,22.64046464
45,53,1987,49,55.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.13,10,1,229,22.51490362
45,50,1987,49,53,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.56,10.1,0,229,23.12339406
45,37,1987,49,40,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.12,10.1,0,229,23.47985547
45,24,1987,49,28.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.86,10.1,0,229,22.97116343
45,27,1987,49,31.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.78,10.1,0,229,23.48142106
45,18,1987,49,21,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.32,10.1,0,229,22.32951952
45,39,1987,49,40.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.95,10.1,1,229,24.0708317
45,47,1987,49,47.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.82,10.1,1,229,22.38452643
45,21,1987,49,26.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.34,10.1,1,229,23.99378326
45,16,1987,49,16.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.19,10.2,0,229,23.34698101
45,40,1987,49,41.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,11.87,10.2,0,229,22.18039597
45,6,1987,49,6.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.73,10.3,0,229,22.97476332
45,23,1987,49,24.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.59,10.3,0,229,22.9871744
45,31,1987,49,35.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.56,10.3,0,229,22.79777855
45,49,1987,49,54.25,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.44,10.4,1,229,24.24988377
45,26,1987,49,26.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.48,10.5,0,229,22.30164847
45,17,1987,49,18.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.09,10.5,0,229,24.10083231
45,38,1987,49,39.5,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.88,10.5,0,229,23.46906736
45,41,1987,49,41.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,12.84,10.5,0,229,22.15221116
45,44,1987,49,44.75,56,18.97333333,25.61666667,18.09666667,24.6,20.02222222,26.36111111,13.17,11,0,229,23.92235114
46,22,1994,126,25.75,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,11.9,8.01,0,377.2,17.55719323
46,38,1994,126,38.75,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,11.8,8.22,1,377.2,17.10436516
46,34,1994,126,35.5,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,12.3,8.34,1,377.2,15.49514184
46,41,1994,126,43.25,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,11.6,8.41,1,377.2,17.88967657
46,40,1994,126,40.75,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,11.8,8.74,1,377.2,18.64239276
46,28,1994,126,33.25,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,12.3,8.8,1,377.2,17.64326876
46,39,1994,126,43.5,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,12.4,8.83,0,377.2,18.36142175
46,36,1994,126,37.5,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,12,8.86,0,377.2,17.3894197
46,42,1994,126,42.75,43,18.42,23.53333333,15.68666667,21.55,14.5484375,20.0390625,12.1,9.05,0,377.2,17.54261081
46,1,1996,163,3.25,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,14.5,9.7,0,335.8,22.01079464
46,6,1996,163,7.5,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13.9,10.1,0,335.8,21.0478713
46,21,1996,163,24.75,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13,10.4,1,335.8,21.63926715
46,23,1996,163,27.5,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.8,10.5,0,335.8,23.05344886
46,33,1996,163,36,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13.2,10.5,1,335.8,22.28452731
46,3,1996,163,6,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13,10.6,0,335.8,22.1197587
46,28,1996,163,30.25,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.9,10.6,0,335.8,22.3995606
46,19,1996,163,22.75,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13.3,10.9,1,335.8,24.72673838
46,11,1996,163,15.5,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.8,11,0,335.8,22.19462875
46,22,1996,163,26.5,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.9,11.1,0,335.8,22.10641894
46,25,1996,163,25.75,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.6,11.2,1,335.8,20.86159758
46,26,1996,163,27.5,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13.8,11.3,0,335.8,22.95560682
46,30,1996,163,35.25,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,12.7,11.3,1,335.8,22.44906697
46,31,1996,163,36.25,40,17.03333333,22.36666667,17.31666667,23.45,19.3,24.97916667,13.2,11.5,0,335.8,22.30128299
47,22,1985,5,24.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.28,7.42,1,288,18.29823957
47,15,1985,5,15.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.67,7.7,1,288,20.0944318
47,2,1985,5,6.5,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.87,7.71,0,288,19.19864063
47,8,1985,5,12.5,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.79,7.78,0,288,18.21737961
47,25,1985,5,28,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.94,7.81,1,288,19.38788915
47,11,1985,5,11.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.43,7.81,1,288,18.6405866
47,6,1985,5,8.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.77,7.87,0,288,20.3921044
47,21,1985,5,21.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.18,7.9,1,288,19.26687657
47,17,1985,5,20.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.7,8.04,1,288,18.66793374
47,23,1985,5,25.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.91,8.11,0,288,19.90205656
47,9,1985,5,12,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.62,8.3,0,288,19.89929329
47,13,1985,5,17.5,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.45,8.32,0,288,19.81862882
47,18,1985,5,19.5,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.25,8.33,1,288,18.24398596
47,14,1985,5,16.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11,8.48,0,288,20.51954458
47,4,1985,5,6.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.67,8.5,1,288,20.38243222
47,28,1985,5,33.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.03,8.5,1,288,18.84876257
47,26,1985,5,31.25,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,12.14,8.51,0,288,20.14256809
47,12,1985,5,15.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.71,8.59,0,288,18.27634802
47,5,1985,5,8.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.53,8.69,0,288,20.17763385
47,7,1985,5,7.75,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.66,8.74,0,288,18.79103687
47,27,1985,5,30,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,10.9,8.85,1,288,20.43984461
47,16,1985,5,19,28,16.10666667,22.23333333,17.07333333,23.06666667,16.67,22.55,11.52,9.01,1,288,18.09057387
47,5,1986,26,10.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.2,7.9,0,352,22.04137674
47,3,1986,26,5.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.2,7.9,0,352,21.4215789
47,25,1986,26,28,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.9,8.2,0,352,20.22366921
47,17,1986,26,18.5,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.4,8.3,0,352,19.42969861
47,9,1986,26,12,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.3,8.4,1,352,20.91160767
47,19,1986,26,22.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.9,8.4,1,352,21.65069313
47,11,1986,26,13.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.8,8.6,0,352,20.79643514
47,8,1986,26,13.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.8,8.8,0,352,20.99188071
47,24,1986,26,24.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.8,8.8,0,352,20.44146853
47,14,1986,26,18.5,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12,8.8,1,352,19.74694205
47,16,1986,26,19,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.9,9,1,352,21.37799688
47,13,1986,26,18.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.3,9.1,0,352,19.96248522
47,22,1986,26,24.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.6,9.1,0,352,21.45315281
47,15,1986,26,18.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.4,9.1,0,352,20.62929419
47,12,1986,26,16.5,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.8,9.1,1,352,20.74861298
47,10,1986,26,13,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.6,9.1,1,352,22.02126727
47,2,1986,26,5.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.4,9.1,1,352,20.75843955
47,6,1986,26,7.5,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.7,9.2,0,352,20.66319148
47,20,1986,26,20.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.7,9.2,0,352,20.68666178
47,7,1986,26,12.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.4,9.2,1,352,21.23412932
47,4,1986,26,9.25,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.6,9.3,0,352,20.73342972
47,18,1986,26,21,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,11.7,9.4,1,352,21.43034817
47,27,1986,26,30.75,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.1,9.6,1,352,21.96959982
47,26,1986,26,27.5,27,14.56333333,20.86666667,18.21,23.51666667,18.00357143,23.25,12.4,10,0,352,20.09676796
47,2,1987,50,5.75,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.81,8,0,229,23.28615378
47,23,1987,50,28.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,10.5,8.3,1,229,23.38232021
47,21,1987,50,26.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.1,8.5,0,229,23.02289975
47,12,1987,50,14.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,10.87,8.5,0,229,22.48238313
47,4,1987,50,9.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.32,8.8,0,229,22.37448656
47,14,1987,50,17.75,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.14,8.8,0,229,22.62093827
47,9,1987,50,11.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.2,8.8,1,229,22.50405563
47,22,1987,50,27.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.27,8.9,0,229,22.85738089
47,19,1987,50,24.25,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.87,8.9,0,229,23.31219011
47,6,1987,50,7.5,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.09,8.9,0,229,22.42718804
47,20,1987,50,20.75,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.64,9,0,229,23.72178292
47,16,1987,50,19.75,30,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.47,9,0,229,23.09589983
